Name,Label
S0102_C01_104E,Estimate Total Renter-occupied housing units GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS Less than 30 percent
S0102_C01_105E,Estimate Total Renter-occupied housing units GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS 30 percent or more
S0102_C01_106E,Estimate Total Renter-occupied housing units GROSS RENT Median gross rent (dollars)
S0102_C02_001E,Estimate 60 years and over Total population
S0102_C02_002E,Estimate 60 years and over Total population SEX AND AGE Male
S0102_C02_003E,Estimate 60 years and over Total population SEX AND AGE Female
S0102_C02_004E,Estimate 60 years and over Total population SEX AND AGE Median age (years)
S0102_C02_005E,Estimate 60 years and over Total population RACE AND HISPANIC OR LATINO ORIGIN One race
S0102_C02_006E,Estimate 60 years and over Total population RACE AND HISPANIC OR LATINO ORIGIN One race White
S0102_C02_007E,Estimate 60 years and over Total population RACE AND HISPANIC OR LATINO ORIGIN One race Black or African American
S0102_C02_008E,Estimate 60 years and over Total population RACE AND HISPANIC OR LATINO ORIGIN One race American Indian and Alaska Native
S0102_C02_009E,Estimate 60 years and over Total population RACE AND HISPANIC OR LATINO ORIGIN One race Asian
S0102_C02_010E,Estimate 60 years and over Total population RACE AND HISPANIC OR LATINO ORIGIN One race Native Hawaiian and Other Pacific Islander
S0102_C02_011E,Estimate 60 years and over Total population RACE AND HISPANIC OR LATINO ORIGIN One race Some other race
S0102_C02_012E,Estimate 60 years and over Total population RACE AND HISPANIC OR LATINO ORIGIN Two or more races
S0102_C02_013E,Estimate 60 years and over Total population RACE AND HISPANIC OR LATINO ORIGIN Hispanic or Latino origin (of any race)
S0102_C02_014E,"Estimate 60 years and over Total population RACE AND HISPANIC OR LATINO ORIGIN White alone, not Hispanic or Latino"
S0102_C02_015E,Estimate 60 years and over RELATIONSHIP Population in households
S0102_C02_016E,Estimate 60 years and over RELATIONSHIP Population in households Householder or spouse
S0102_C02_017E,Estimate 60 years and over RELATIONSHIP Population in households Parent
S0102_C02_018E,Estimate 60 years and over RELATIONSHIP Population in households Other relatives
S0102_C02_019E,Estimate 60 years and over RELATIONSHIP Population in households Nonrelatives
S0102_C02_020E,Estimate 60 years and over RELATIONSHIP Population in households Nonrelatives Unmarried partner
S0102_C02_021E,Estimate 60 years and over HOUSEHOLDS BY TYPE Households
S0102_C02_022E,Estimate 60 years and over HOUSEHOLDS BY TYPE Households Family households
S0102_C02_023E,Estimate 60 years and over HOUSEHOLDS BY TYPE Households Family households Married-couple family
S0102_C02_024E,"Estimate 60 years and over HOUSEHOLDS BY TYPE Households Family households Female householder, no spouse present, family"
S0102_C02_025E,Estimate 60 years and over HOUSEHOLDS BY TYPE Households Nonfamily households
S0102_C02_026E,Estimate 60 years and over HOUSEHOLDS BY TYPE Households Nonfamily households Householder living alone
S0102_C02_027E,Estimate 60 years and over MARITAL STATUS Population 15 years and over
S0102_C02_028E,"Estimate 60 years and over MARITAL STATUS Population 15 years and over Now married, except separated"
S0102_C02_029E,Estimate 60 years and over MARITAL STATUS Population 15 years and over Widowed
S0102_C02_030E,Estimate 60 years and over MARITAL STATUS Population 15 years and over Divorced
S0102_C02_031E,Estimate 60 years and over MARITAL STATUS Population 15 years and over Separated
S0102_C02_032E,Estimate 60 years and over MARITAL STATUS Population 15 years and over Never married
S0102_C02_033E,Estimate 60 years and over EDUCATIONAL ATTAINMENT Population 25 years and over
S0102_C02_034E,Estimate 60 years and over EDUCATIONAL ATTAINMENT Population 25 years and over Less than high school graduate
S0102_C02_035E,"Estimate 60 years and over EDUCATIONAL ATTAINMENT Population 25 years and over High school graduate, GED, or alternative"
S0102_C02_036E,Estimate 60 years and over EDUCATIONAL ATTAINMENT Population 25 years and over Some college or associate's degree
S0102_C02_037E,Estimate 60 years and over EDUCATIONAL ATTAINMENT Population 25 years and over Bachelor's degree or higher
S0102_C02_038E,Estimate 60 years and over RESPONSIBILITY FOR GRANDCHILDREN UNDER 18 YEARS Population 30 years and over
S0102_C02_039E,Estimate 60 years and over RESPONSIBILITY FOR GRANDCHILDREN UNDER 18 YEARS Population 30 years and over Living with grandchild(ren)
S0102_C02_040E,Estimate 60 years and over RESPONSIBILITY FOR GRANDCHILDREN UNDER 18 YEARS Population 30 years and over Living with grandchild(ren) Responsible for grandchild(ren)
S0102_C02_041E,Estimate 60 years and over VETERAN STATUS Civilian population 18 years and over
S0102_C02_042E,Estimate 60 years and over VETERAN STATUS Civilian population 18 years and over Civilian veteran
S0102_C02_043E,Estimate 60 years and over DISABILITY STATUS Civilian noninstitutionalized population
S0102_C02_044E,Estimate 60 years and over DISABILITY STATUS Civilian noninstitutionalized population With any disability
S0102_C02_045E,Estimate 60 years and over DISABILITY STATUS Civilian noninstitutionalized population No disability
S0102_C02_046E,Estimate 60 years and over RESIDENCE 1 YEAR AGO Population 1 year and over
S0102_C02_047E,Estimate 60 years and over RESIDENCE 1 YEAR AGO Population 1 year and over Same house
S0102_C02_048E,Estimate 60 years and over RESIDENCE 1 YEAR AGO Population 1 year and over Different house in the United States
S0102_C02_049E,Estimate 60 years and over RESIDENCE 1 YEAR AGO Population 1 year and over Different house in the United States Same county
S0102_C02_050E,Estimate 60 years and over RESIDENCE 1 YEAR AGO Population 1 year and over Different house in the United States Different county
S0102_C02_051E,Estimate 60 years and over RESIDENCE 1 YEAR AGO Population 1 year and over Different house in the United States Different county Same state
S0102_C02_052E,Estimate 60 years and over RESIDENCE 1 YEAR AGO Population 1 year and over Different house in the United States Different county Different state
S0102_C02_053E,Estimate 60 years and over RESIDENCE 1 YEAR AGO Population 1 year and over Abroad
S0102_C02_054E,"Estimate 60 years and over PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY Total population"
S0102_C02_055E,"Estimate 60 years and over PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY Total population Native"
S0102_C02_056E,"Estimate 60 years and over PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY Total population Foreign born"
S0102_C02_057E,"Estimate 60 years and over PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY Total population Foreign born Entered 2010 or later"
S0102_C02_058E,"Estimate 60 years and over PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY Total population Foreign born Entered 2000 to 2009"
S0102_C02_059E,"Estimate 60 years and over PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY Total population Foreign born Entered before 2000"
S0102_C02_060E,"Estimate 60 years and over PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY Total population Foreign born Naturalized U.S. citizen"
S0102_C02_061E,"Estimate 60 years and over PLACE OF BIRTH, NATIVITY AND CITIZENSHIP STATUS, AND YEAR OF ENTRY Total population Foreign born Not a U.S. citizen"
S0102_C02_062E,Estimate 60 years and over LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH Population 5 years and over
S0102_C02_063E,Estimate 60 years and over LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH Population 5 years and over English only
S0102_C02_064E,Estimate 60 years and over LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH Population 5 years and over Language other than English
S0102_C02_065E,"Estimate 60 years and over LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH Population 5 years and over Language other than English Speak English less than ""very well"""
S0102_C02_066E,Estimate 60 years and over EMPLOYMENT STATUS Population 16 years and over
S0102_C02_067E,Estimate 60 years and over EMPLOYMENT STATUS Population 16 years and over In labor force
S0102_C02_068E,Estimate 60 years and over EMPLOYMENT STATUS Population 16 years and over In labor force Civilian labor force
S0102_C02_069E,Estimate 60 years and over EMPLOYMENT STATUS Population 16 years and over In labor force Civilian labor force Employed
S0102_C02_070E,Estimate 60 years and over EMPLOYMENT STATUS Population 16 years and over In labor force Civilian labor force Unemployed
S0102_C02_071E,Estimate 60 years and over EMPLOYMENT STATUS Population 16 years and over In labor force Civilian labor force Unemployed Percent of civilian labor force
S0102_C02_072E,Estimate 60 years and over EMPLOYMENT STATUS Population 16 years and over In labor force Armed forces
S0102_C02_073E,Estimate 60 years and over EMPLOYMENT STATUS Population 16 years and over Not in labor force
S0102_C02_074E,Estimate 60 years and over INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households
S0102_C02_075E,Estimate 60 years and over INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With earnings
S0102_C02_076E,Estimate 60 years and over INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With earnings Mean earnings (dollars)
S0102_C02_077E,Estimate 60 years and over INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With Social Security income
S0102_C02_078E,Estimate 60 years and over INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With Social Security income Mean Social Security income (dollars)
S0102_C02_079E,Estimate 60 years and over INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With Supplemental Security Income
S0102_C02_080E,Estimate 60 years and over INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With Supplemental Security Income Mean Supplemental Security Income (dollars)
S0102_C02_081E,Estimate 60 years and over INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With cash public assistance income
S0102_C02_082E,Estimate 60 years and over INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With cash public assistance income Mean cash public assistance income (dollars)
S0102_C02_083E,Estimate 60 years and over INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With retirement income
S0102_C02_084E,Estimate 60 years and over INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With retirement income Mean retirement income (dollars)
S0102_C02_085E,Estimate 60 years and over INCOME IN THE PAST 12 MONTHS (IN 2019 INFLATION-ADJUSTED DOLLARS) Households With Food Stamp/SNAP benefits
S0102_C02_086E,Estimate 60 years and over POVERTY STATUS IN THE PAST 12 MONTHS Population for whom poverty status is determined
S0102_C02_087E,Estimate 60 years and over POVERTY STATUS IN THE PAST 12 MONTHS Population for whom poverty status is determined Below 100 percent of the poverty level
S0102_C02_088E,Estimate 60 years and over POVERTY STATUS IN THE PAST 12 MONTHS Population for whom poverty status is determined 100 to 149 percent of the poverty level
S0102_C02_089E,Estimate 60 years and over POVERTY STATUS IN THE PAST 12 MONTHS Population for whom poverty status is determined At or above 150 percent of the poverty level
S0102_C02_090E,Estimate 60 years and over Occupied housing units
S0102_C02_091E,Estimate 60 years and over Occupied housing units HOUSING TENURE Owner-occupied housing units
S0102_C02_092E,Estimate 60 years and over Occupied housing units HOUSING TENURE Renter-occupied housing units
S0102_C02_093E,Estimate 60 years and over Occupied housing units HOUSING TENURE Average household size of owner-occupied unit
S0102_C02_094E,Estimate 60 years and over Occupied housing units HOUSING TENURE Average household size of renter-occupied unit
S0102_C02_095E,Estimate 60 years and over Occupied housing units SELECTED CHARACTERISTICS No telephone service available
S0102_C02_096E,Estimate 60 years and over Occupied housing units SELECTED CHARACTERISTICS 1.01 or more occupants per room
S0102_C02_097E,Estimate 60 years and over Owner-occupied housing units
S0102_C02_098E,Estimate 60 years and over Owner-occupied housing units SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS Less than 30 percent
S0102_C02_099E,Estimate 60 years and over Owner-occupied housing units SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS 30 percent or more
S0102_C02_100E,Estimate 60 years and over Owner-occupied housing units OWNER CHARACTERISTICS Median value (dollars)
S0102_C02_101E,Estimate 60 years and over Owner-occupied housing units OWNER CHARACTERISTICS Median selected monthly owner costs with a mortgage (dollars)
S0102_C02_102E,Estimate 60 years and over Owner-occupied housing units OWNER CHARACTERISTICS Median selected monthly owner costs without a mortgage (dollars)
S0102_C02_103E,Estimate 60 years and over Renter-occupied housing units
S0102_C02_104E,Estimate 60 years and over Renter-occupied housing units GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS Less than 30 percent
S0102_C02_105E,Estimate 60 years and over Renter-occupied housing units GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS 30 percent or more
S0102_C02_106E,Estimate 60 years and over Renter-occupied housing units GROSS RENT Median gross rent (dollars)
S0102PR_C01_001E,Estimate Total Total population
S0102PR_C01_002E,Estimate Total Total population SEX AND AGE Male
S0102PR_C01_003E,Estimate Total Total population SEX AND AGE Female
S0102PR_C01_004E,Estimate Total Total population SEX AND AGE Median age (years)
S0102PR_C01_005E,Estimate Total Total population RACE AND HISPANIC OR LATINO ORIGIN One race
S0102PR_C01_006E,Estimate Total Total population RACE AND HISPANIC OR LATINO ORIGIN One race White
S0102PR_C01_007E,Estimate Total Total population RACE AND HISPANIC OR LATINO ORIGIN One race Black or African American
S0102PR_C01_008E,Estimate Total Total population RACE AND HISPANIC OR LATINO ORIGIN One race American Indian and Alaska Native
S0102PR_C01_009E,Estimate Total Total population RACE AND HISPANIC OR LATINO ORIGIN One race Asian
S0102PR_C01_010E,Estimate Total Total population RACE AND HISPANIC OR LATINO ORIGIN One race Native Hawaiian and Other Pacific Islander
S0102PR_C01_011E,Estimate Total Total population RACE AND HISPANIC OR LATINO ORIGIN One race Some other race
S0102PR_C01_012E,Estimate Total Total population RACE AND HISPANIC OR LATINO ORIGIN Two or more races
S0102PR_C01_013E,Estimate Total Total population RACE AND HISPANIC OR LATINO ORIGIN Hispanic or Latino origin (of any race)
S0102PR_C01_014E,"Estimate Total Total population RACE AND HISPANIC OR LATINO ORIGIN White alone, not Hispanic or Latino"
S0102PR_C01_015E,Estimate Total RELATIONSHIP Population in households
S0102PR_C01_016E,Estimate Total RELATIONSHIP Population in households Householder or spouse
